"Idades
Exatas
(X)";"Probabilidades de Morte
entre Duas Idades Exatas
Q (X, N) (Por Mil)";"Óbitos
D (X, N)";"l ( X )";"L (X, N)";"T(X)";"Expectativa de Vida
à Idade X
E(X)";"ano"
"2";"0.59893533764080886";"58.976191890089581";"98468.379111500268";"98438.891015555215";"7322820.4637673358";"74.367228645810954";2014
"3";"0.45570712284031223";"44.845865864928577";"98409.402919610176";"98386.979986677703";"7224381.572751781";"73.411496853134224";2014
"4";"0.37376520160166588";"36.765248497651655";"98364.557053745244";"98346.174429496416";"7125994.5927651031";"72.444738289946685";2014
"5";"0.32081485806941673";"31.54501657227966";"98327.791805247587";"98312.019296961444";"7027648.4183356063";"71.471638784026396";2014
"6";"0.28473901884447289";"27.988776866701578";"98296.2467886753";"98282.252400241952";"6929336.3990386445";"70.494414847149301";2014
"7";"0.26024030262961118";"25.573361203877784";"98268.258011808604";"98255.471331206674";"6831054.1466384027";"69.514350664662601";2014
"8";"0.2450994709401163";"24.079230031599906";"98242.68465060473";"98230.645035588939";"6732798.6753071956";"68.532315655379961";2014
"9";"0.23893251305958574";"23.46761822234539";"98218.605420573134";"98206.87161146196";"6634568.0302716065";"67.548994427912248";2014
"10";"0.24284628019436591";"23.846323948474051";"98195.137802350786";"98183.214640376551";"6536361.1586601445";"66.565018441306819";2014
"11";"0.25955041897509989";"25.480399834545974";"98171.291478402316";"98158.551278485043";"6438177.9440197684";"65.581065982371925";2014
"12";"0.29382175469539351";"28.837374427107374";"98145.811078567771";"98131.392391354224";"6340019.3927412834";"64.597962185731646";2014
"13";"0.35335865728098098";"34.670482084568462";"98116.973704140662";"98099.638463098381";"6241888.0003499296";"63.616801096735351";2014
"14";"0.45015917208846756";"44.152648414970805";"98082.3032220561";"98060.226897848625";"6143788.361886831";"62.639111848520052";2014
"15";"0.75817791990959171";"74.330361073706584";"98038.150573641135";"98000.985393104289";"6045728.1349889822";"61.667096937408537";2014
"16";"0.94430869584338384";"92.508087304765269";"97963.820212567429";"97917.566168915044";"5947727.1495958781";"60.713507667322119";2014
"17";"1.1102812789578145";"108.66468559971607";"97871.312125262659";"97816.979782462804";"5849809.5834269626";"59.770421550494397";2014
"18";"1.2412680887361567";"121.34965453721715";"97762.647439662949";"97701.97261239434";"5751992.6036444996";"58.836301535251572";2014
"19";"1.3429531170109932";"131.12768520953318";"97641.297785125731";"97575.733942520965";"5654290.6310321055";"57.90880251791836";2014
"20";"1.4438757901087917";"140.79257389665918";"97510.170099916199";"97439.773812967876";"5556714.8970895847";"56.986003525537491";2014
"21";"1.5440131479130577";"150.33959910428436";"97369.37752601954";"97294.207726467401";"5459275.1232766164";"56.067680229523511";2014
"22";"1.613421360295501";"156.85527241866353";"97219.037926915262";"97140.610290705925";"5361980.915550149";"55.153610135301236";2014
"23";"1.6445916531441365";"159.62765542953667";"97062.182654496602";"96982.368826781836";"5264840.3052594429";"54.241931937593186";2014
"24";"1.647886476000346";"159.68440987284234";"96902.55499906707";"96822.712794130639";"5167857.9364326615";"53.330461064544842";2014
"25";"1.6379623980097329";"158.46118430062182";"96742.870589194223";"96663.639997043909";"5071035.2236385308";"52.417663366347789";2014
"26";"1.6324934909042006";"157.67341967631523";"96584.409404893595";"96505.572695055438";"4974371.5836414872";"51.502842066241939";2014
"27";"1.6395662554452022";"158.09802244408581";"96426.735985217281";"96347.686973995238";"4877866.0109464321";"50.586240020550257";2014
"28";"1.6684073601793394";"160.61530413153096";"96268.637962773195";"96188.330310707432";"4781518.3239724366";"49.668494591368749";2014
"29";"1.7147305139249023";"164.79935908575877";"96108.022658641668";"96025.622979098785";"4685329.9936617296";"48.750664762952987";2014
"30";"1.7679291291940145";"169.62081922005075";"95943.223299555902";"95858.412889945874";"4589304.3706826307";"47.833543765293463";2014
"31";"1.8206314764888549";"174.36843529243052";"95773.602480335845";"95686.418262689636";"4493445.9577926844";"46.917374322588259";2014
"32";"1.875996184064574";"179.34379826799756";"95599.234045043413";"95509.562145909411";"4397759.5395299951";"46.002037395591543";2014
"33";"1.932707285049942";"184.41871701860876";"95419.890246775409";"95327.680888266099";"4302249.9773840858";"45.08755948322289";2014
"34";"1.9939585911761137";"189.89558664146676";"95235.471529756804";"95140.523736436066";"4206922.2964958195";"44.173901057247825";2014
"35";"2.0651560940118809";"196.28395036779369";"95045.575943115342";"94947.433967931443";"4111781.7727593835";"43.261158996188101";2014
"36";"2.1505049425931664";"203.97387123186604";"94849.291992747545";"94747.305057131613";"4016834.3387914519";"42.349650212450619";2014
"37";"2.2506449880968686";"213.01301087702299";"94645.31812151568";"94538.811616077175";"3922087.0337343202";"41.439842050070872";2014
"38";"2.367838511621112";"223.60044878212537";"94432.305110638656";"94320.504886247596";"3827548.2221182431";"40.532190944971809";2014
"39";"2.503044156193293";"235.80854766639985";"94208.704661856536";"94090.800388023345";"3733227.7172319954";"39.627205687963503";2014
"40";"2.6536502932490538";"249.37120333088353";"93972.896114190138";"93848.210512524704";"3639136.9168439722";"38.725388567592027";2014
"41";"2.8226725004859898";"264.55081641449607";"93723.524910859254";"93591.249502652005";"3545288.7063314472";"37.827095275208471";2014
"42";"3.0173489354560719";"281.99833599268948";"93458.974094444755";"93317.974926448413";"3451697.4568287954";"36.932755685298773";2014
"43";"3.2410501914685224";"301.99125512238896";"93176.97575845207";"93025.980130890879";"3358379.4819023469";"36.043018723943817";2014
"44";"3.492118581036038";"324.33045909751172";"92874.984503329688";"92712.81927378093";"3265353.5017714561";"35.158590003903463";2014
"45";"3.7670085529932749";"348.63910536974424";"92550.654044232171";"92376.334491547299";"3172640.6824976751";"34.28004604896033";2014
"46";"4.0626112007788429";"374.58093862500073";"92202.014938862427";"92014.724469549925";"3080264.3480061279";"33.407776934686275";2014
"47";"4.3793582538528302";"402.14523101906576";"91827.434000237423";"91626.36138472789";"2988249.6235365779";"32.542013790005846";2014
"48";"4.7165808030741383";"431.21476192440491";"91425.288769218358";"91209.681388256155";"2896623.2621518499";"31.682954477329506";2014
"49";"5.0762432452750588";"461.90805353958478";"90994.074007293952";"90763.119980524149";"2805413.5807635938";"30.830728389397269";2014
"50";"5.4634666894577713";"494.61947301279992";"90532.16595375436";"90284.856217247958";"2714650.4607830695";"29.985480101843219";2014
"51";"5.8796493699448922";"529.38920343687607";"90037.546480741556";"89772.851879023117";"2624365.6045658216";"29.147458001059107";2014
"52";"6.3223457387903448";"565.90151674914318";"89508.157277304679";"89225.206518930107";"2534592.7526867986";"28.316891217348964";2014
"53";"6.7922282035199144";"604.11609806152683";"88942.255760555534";"88640.197711524772";"2445367.5461678687";"27.493878193860134";2014
"54";"7.2927057330284368";"644.2240575617368";"88338.13966249401";"88016.027633713151";"2356727.3484563441";"26.678480636568658";2014
"55";"7.836532305241044";"687.21620261113355";"87693.915604932277";"87350.307503626711";"2268711.320822631";"25.870795085070064";2014
"56";"8.4222867205242764";"732.79536897281685";"87006.699402321145";"86640.301717834736";"2181361.0133190043";"25.071184498475649";2014
"57";"9.0382661497288943";"779.76650642957134";"86273.904033348328";"85884.020780133549";"2094720.7116011698";"24.279887818586211";2014
"58";"9.6829070072982191";"827.83178334231923";"85494.137526918756";"85080.221635247595";"2008836.6908210362";"23.49677707653969";2014
"59";"10.368941924210946";"877.90000719263162";"84666.305743576435";"84227.355739980121";"1923756.4691857887";"22.721629960000264";2014
"60";"11.109087005914134";"930.81268941232258";"83788.405736383807";"83322.999391677644";"1839529.1134458086";"21.954458940695918";2014
"61";"11.926826640552827";"988.22814812470415";"82857.59304697148";"82363.478972909128";"1756206.1140541311";"21.195475869767883";2014
"62";"12.843839310906016";"1051.5169672467175";"81869.364898846776";"81343.606415223418";"1673842.635081222";"20.445286672851665";2014
"63";"13.879437873307809";"1121.706299421081";"80817.847931600059";"80256.994781889516";"1592499.0286659987";"19.70479379769931";2014
"64";"15.03546545197697";"1198.2685841664904";"79696.141632178973";"79097.007340095734";"1512242.0338841092";"18.97509719935438";2014
"65";"16.285758933276181";"1278.3974372348489";"78497.87304801248";"77858.674329395057";"1433145.0265440135";"18.257119217325087";2014
"66";"17.64372818074537";"1362.4394379362573";"77219.475610777634";"76538.255891809502";"1355286.3522146186";"17.551094998959812";2014
"67";"19.161901377959744";"1453.5650459683113";"75857.03617284137";"75130.253649857215";"1278748.0963228091";"16.857343245116549";2014
"68";"20.867085943096214";"1552.5836264691377";"74403.471126873061";"73627.179313638495";"1203617.842672952";"16.176904443349674";2014
"69";"22.757816416675723";"1657.9271235260887";"72850.887500403929";"72021.923938640888";"1129990.6633593135";"15.511007513162392";2014
"70";"24.793831037401809";"1765.1462306367512";"71192.960376877847";"70310.387261559474";"1057968.7394206726";"14.860580790854165";2014
"71";"26.985441880273854";"1873.5402435178439";"69427.8141462411";"68491.04402448218";"987658.35215911327";"14.22568698589204";2014
"72";"29.400076823750386";"1986.1008425127395";"67554.27390272326";"66561.223481466892";"919167.30813463114";"13.606353159212588";2014
"73";"32.072334866579737";"2102.9244029769243";"65568.173060210524";"64516.710858722057";"852606.08465316426";"13.003352767969082";2014
"74";"35.004815741483739";"2221.5893352339103";"63465.248657233598";"62354.453989616639";"788089.37379444216";"12.417652029550787";2014
"75";"38.15885190478641";"2336.9877261753777";"61243.659321999687";"60075.165458912001";"725734.91980482556";"11.849960107529535";2014
"76";"41.545931186626802";"2447.3325245533406";"58906.671595824308";"57683.00533354764";"665659.75434591353";"11.300243865638809";2014
"77";"45.242622420726008";"2554.3685597252556";"56459.339071270966";"55182.154791408335";"607976.74901236594";"10.768400038209652";2014
"78";"49.294287096101719";"2657.2070923030315";"53904.970511545711";"52576.366965394191";"552794.5942209576";"10.254983705121525";2014
"79";"53.718811925667147";"2752.9689647293822";"51247.763419242678";"49871.278936877985";"500218.22725556343";"9.760781620134857";2014
"80 ou mais";"1000";"48494.794454513292";"48494.794454513292";"450346.94831868546";"450346.94831868546";"9.2865008169299035";2014
"0";"13.8241651206295";"1382.41651206295";"100000";"98744.0365759249";"7549173.77772762";"75.4917377772762";2015
"1";"0.901552018750214";"88.9088814778174";"98617.5834879371";"98573.1290471981";"7450429.74115169";"75.5486950464877";2015
"2";"0.578406727123317";"56.9896482069204";"98528.6746064592";"98500.1797823558";"7351856.61210449";"74.6164164033374";2015
"3";"0.439078162929552";"43.236766532047";"98471.6849582523";"98450.0665749863";"7253356.43232214";"73.6593106474947";2015
"4";"0.359576236794698";"35.3925309943206";"98428.4481917203";"98410.7519262231";"7154906.36574715";"72.6914474137673";2015
"5";"0.308362496144244";"30.340728246801";"98393.0556607259";"98377.8852966026";"7056495.61382093";"71.7174150801128";2015
"6";"0.273643029607024";"26.9162713144956";"98362.7149324792";"98349.2567968219";"6958117.72852433";"70.7393826339656";2015
"7";"0.250302754920778";"24.6137213122244";"98335.7986611647";"98323.4918005086";"6859768.4717275";"69.7586084124276";2015
"8";"0.236258681993869";"23.2268709791451";"98311.1849398524";"98299.5715043629";"6761444.979927";"68.7759483731551";2015
"9";"0.231263129650796";"22.7303807899939";"98287.9580688733";"98276.5928784783";"6663145.40842263";"67.7920829706684";2015
"10";"0.23659490039864";"23.2490517575118";"98265.2276880833";"98253.6031622046";"6564868.81554415";"66.8076487481673";2015
"11";"0.255211788388807";"25.0725110626317";"98241.9786363258";"98229.4423807945";"6466615.21238195";"65.8233405123099";2015
"12";"0.292272049600188";"28.70605645862";"98216.9061252632";"98202.5530970339";"6368385.77000116";"64.8400160546606";2015
"13";"0.356075836827217";"34.9624455060578";"98188.2000688046";"98170.7188460515";"6270183.21690412";"63.8588263407451";2015
"14";"0.459579812526214";"45.1092465457564";"98153.2376232985";"98130.6830000256";"6172012.49805807";"62.8813949239819";2015
"15";"0.748210143350697";"73.4054967966388";"98108.1283767527";"98071.4256283544";"6073881.81505804";"61.9100773356235";2015
"16";"0.929210028367148";"91.0948476282495";"98034.7228799561";"97989.175456142";"5975810.38942969";"60.956059382624";2015
"17";"1.09003835034038";"106.762310726711";"97943.6280323279";"97890.2468769645";"5877821.21397355";"60.01228800748";2015
"18";"1.21619981549708";"118.989178039424";"97836.8657216011";"97777.3711325814";"5779930.96709658";"59.0772294724119";2015
"19";"1.31344402954159";"128.346961525623";"97717.8765435617";"97653.7030627989";"5682153.595964";"58.1485578376332";2015
"20";"1.40953353703365";"137.555714809218";"97589.5295820361";"97520.7517246315";"5584499.8929012";"57.22437557409";2015
"21";"1.50500560747701";"146.66576712988";"97451.9738672269";"97378.6409836619";"5486979.14117657";"56.3044433420332";2015
"22";"1.57144186118709";"152.909634464199";"97305.308100097";"97228.8532828649";"5389600.50019291";"55.3885559321048";2015
"23";"1.60193011905605";"155.631353240632";"97152.3984656328";"97074.5827890125";"5292371.64691005";"54.4749458633509";2015
"24";"1.60618716132361";"155.794962025821";"96996.7671123922";"96918.8696313793";"5195297.06412103";"53.5615486864746";2015
"25";"1.59809283556302";"154.760863782458";"96840.9721503664";"96763.5917184751";"5098378.19448965";"52.6469125751168";2015
"26";"1.59403096721426";"154.120814893436";"96686.2112865839";"96609.1508791372";"5001614.60277118";"51.7303815737084";2015
"27";"1.60128643018015";"154.57552654924";"96532.0904716904";"96454.8027084158";"4905005.45189204";"50.8121747692858";2015
"28";"1.62840341725547";"156.941474683259";"96377.5149451412";"96299.0442077996";"4808550.64918362";"49.8928681852887";2015
"29";"1.67167098505131";"160.849140835562";"96220.5734704579";"96140.1489000402";"4712251.60497583";"48.9734308892121";2015
"30";"1.72120962937858";"165.338922511598";"96059.7243296224";"95977.0548683666";"4616111.45607578";"48.0545982022175";2015
"31";"1.77085460816739";"169.815014295562";"95894.3854071108";"95809.477899963";"4520134.40120742";"47.1365907609461";2015
"32";"1.82445274812951";"174.644955516688";"95724.5703928152";"95637.2479150569";"4424324.92330746";"46.2193238909488";2015
"33";"1.88127921150621";"179.756088386158";"95549.9254372985";"95460.0473931055";"4328687.6753924";"45.3028890978356";2015
"34";"1.94388487671979";"185.388629887556";"95370.1693489124";"95277.4750339686";"4233227.62799929";"44.3873347074807";2015
"35";"2.01691436308023";"191.979551378843";"95184.7807190248";"95088.7909433354";"4137950.15296533";"43.4728127932564";2015
"36";"2.10328370464252";"199.796810754256";"94992.801167646";"94892.9027622689";"4042861.36202199";"42.5596604408689";2015
"37";"2.20281678078446";"208.811620698335";"94793.0043568917";"94688.5985465426";"3947968.45925972";"41.6483102950908";2015
"38";"2.31708924074415";"219.160015333504";"94584.1927361934";"94474.6127285266";"3853279.86071318";"40.7391525924468";2015
"39";"2.44763942246385";"230.971574189668";"94365.0327208599";"94249.5469337651";"3758805.24798465";"39.8326068418111";2015
"40";"2.59273741455093";"244.064902318597";"94134.0611466702";"94012.0286955109";"3664555.70105089";"38.9291150983186";2015
"41";"2.75649940697691";"258.807718968619";"93889.9962443516";"93760.5923848673";"3570543.67235538";"38.0290107059215";2015
"42";"2.94658384942454";"275.892147911318";"93631.188525383";"93493.2424514274";"3476783.07997051";"37.1327453461511";2015
"43";"3.16686007643763";"295.643161021818";"93355.2963774717";"93207.4747969608";"3383289.83751908";"36.2410058004543";2015
"44";"3.41520186691699";"317.817501399467";"93059.6532164499";"92900.7444657501";"3290082.36272212";"35.3545521502174";2015
"45";"3.68739461748386";"341.975745831249";"92741.8357150504";"92570.8478421348";"3197181.61825637";"34.4739954046168";2015
"46";"3.97943136903208";"367.698901255682";"92399.8599692192";"92216.0105185913";"3104610.77041423";"33.5997345823734";2015
"47";"4.29132344434121";"394.939770424338";"92032.1610679635";"91834.6911827513";"3012394.75989564";"32.7319789619095";2015
"48";"4.62195192297017";"423.542831191804";"91637.2212975391";"91425.4498819432";"2920560.06871289";"31.87089293367";2015
"49";"4.97362626328089";"453.662746790684";"91213.6784663473";"90986.847092952";"2829134.61883095";"31.0165609632193";2015
"50";"5.3522313547486";"485.768601891687";"90760.0157195567";"90517.1314186108";"2738147.771738";"30.1690975924764";2015
"51";"5.75966839425098";"519.949727938417";"90274.247117665";"90014.2722536958";"2647630.64031939";"29.3287479525409";2015
"52";"6.19332443220574";"555.877482919254";"89754.2973897266";"89476.3586482669";"2557616.36806569";"28.4957538797294";2015
"53";"6.65402023739608";"593.528091203649";"89198.4199068073";"88901.6558612055";"2468140.00941742";"27.6702211989415";2015
"54";"7.14511805156665";"633.09241196878";"88604.8918156036";"88288.3456096192";"2379238.35355622";"26.8522234472976";2015
"55";"7.67872277883494";"675.511059975789";"87971.7994036349";"87634.043873647";"2290950.0079466";"26.0418682291036";2015
"56";"8.25368152601935";"720.515762392118";"87296.2883436591";"86936.030462463";"2203315.96407295";"25.239514827929";2015
"57";"8.85925823944984";"766.997126577325";"86575.772581267";"86192.2740179783";"2116379.93361049";"24.4454062667923";2015
"58";"9.49422076127373";"814.68745742139";"85808.7754546896";"85401.4317259789";"2030187.65959251";"23.6594409934742";2015
"59";"10.1707440418014";"864.45311408656";"84994.0879972682";"84561.861440225";"1944786.22786653";"22.8814294463521";2015
"60";"10.901756202096";"917.160768867796";"84129.6348831817";"83671.0544987478";"1860224.36642631";"22.1114042514189";2015
"61";"11.7089628581225";"974.331768736985";"83212.4741143139";"82725.3082299454";"1776553.31192756";"21.3496032997048";2015
"62";"12.6115582170723";"1037.15111985512";"82238.1423455769";"81719.5667856494";"1693828.00369761";"20.5966228733608";2015
"63";"13.627375367475";"1106.55638764396";"81200.9912257218";"80647.7130318998";"1612108.43691196";"19.8533098251306";2015
"64";"14.7593482052507";"1182.14165307795";"80094.4348380778";"79503.3640115389";"1531460.72388006";"19.120688309695";2015
"65";"15.9830232650548";"1261.25701787468";"78912.2931849999";"78281.6646760625";"1451957.35986852";"18.3996345976741";2015
"66";"17.3142009574262";"1344.46564474997";"77651.0361671252";"76978.8033447502";"1373675.69519246";"17.690371732271";2015
"67";"18.806451995697";"1435.05585548532";"76306.5705223752";"75589.0425946326";"1296696.89184771";"16.9932534376903";2015
"68";"20.4877652595488";"1533.9500171221";"74871.5146668899";"74104.5396583289";"1221107.84925308";"16.3093782019223";2015
"69";"22.3556272321343";"1639.50725742276";"73337.5646497678";"72517.8110210564";"1147003.30959475";"15.6400517943621";2015
"70";"24.3684924918742";"1747.17357324733";"71698.0573923451";"70824.4706057214";"1074485.49857369";"14.9862567781148";2015
"71";"26.5342305458705";"1856.09287814334";"69950.8838190977";"69022.8373800261";"1003661.02796797";"14.3480821566683";2015
"72";"28.9183586790093";"1969.18958860267";"68094.7909409544";"67110.196146653";"934638.190587946";"13.7255460758868";2015
"73";"31.5535222985897";"2086.49563677908";"66125.6013523517";"65082.3535339622";"867527.994441293";"13.1193966738941";2015
"74";"34.4428011063441";"2205.68618118961";"64039.1057155726";"62936.2626249778";"802445.640907331";"12.5305566331823";2015
"75";"37.548831750914";"2321.77266668023";"61833.419534383";"60672.5332010429";"739509.378282353";"11.95970373062";2015
"76";"40.8851118343636";"2433.14033763318";"59511.6468677028";"58295.0766988862";"678836.84508131";"11.4067897766364";2015
"77";"44.5287598778444";"2541.63511146344";"57078.5065300696";"55807.6889743379";"620541.768382424";"10.8717239834493";2015
"78";"48.5260859570711";"2646.46091028902";"54536.8714186062";"53213.6409634617";"564734.079408086";"10.3550875713677";2015
"79";"52.8938206394119";"2744.68206633238";"51890.4105083172";"50518.069475151";"511520.438444625";"9.85770652869737";2015
"80 ou mais";"1000";"49145.7284419848";"49145.7284419848";"461002.368969474";"461002.368969474";"9.38031409003683";2015
"0";"13.29710957378731";"1329.7109573787311";"100000";"98789.818527395386";"7577024.9666004116";"75.770249666004119";2016
"1";"0.87786226264934575";"86.618923195220447";"98670.289042621269";"98626.979581023654";"7478235.1480730157";"75.790141294131047";2016
"2";"0.56876851275826812";"56.071287436077675";"98583.670119426053";"98555.634475708008";"7379608.1684919922";"74.856293740659083";2016
"3";"0.43452546305070738";"42.812750505744781";"98527.598831989977";"98506.192456737102";"7281052.5340162842";"73.898609327037306";2016
"4";"0.35752783813993411";"35.211052657386929";"98484.786081484228";"98467.18055515553";"7182546.341559547";"72.930516756332906";2016
"5";"0.30770049395232235";"30.292982865766241";"98449.575028826846";"98434.428537393964";"7084079.1610043915";"71.956421944229973";2016
"6";"0.27374545461181321";"26.941831106239881";"98419.282045961081";"98405.811130407965";"6985644.7324669976";"70.978415888105673";2016
"7";"0.25072966291455062";"24.669878295444338";"98392.340214854848";"98380.005275707124";"6887238.9213365894";"69.997714316960455";2016
"8";"0.2366044077677463";"23.274224383474543";"98367.6703365594";"98356.033224367653";"6788858.9160608826";"69.015143825539297";2016
"9";"0.23105085420346944";"22.722556727842605";"98344.39611217592";"98333.034833812009";"6690502.8828365151";"68.031358647065517";2016
"10";"0.2351647194611752";"23.121788778620196";"98321.673555448084";"98310.112661058782";"6592169.8480027029";"67.046965431127219";2016
"11";"0.25156919914321596";"24.728887944878995";"98298.551766669465";"98286.18732269702";"6493859.7353416439";"66.062618610659399";2016
"12";"0.28486036773112";"27.994317323576439";"98273.82287872459";"98259.8257200628";"6395573.5480189472";"65.079116296426605";2016
"13";"0.34242130474541493";"33.641464801789283";"98245.828561401009";"98229.007829000111";"6297313.7222988848";"64.097517569035844";2016
"14";"0.43573136388862516";"42.794130234086005";"98212.187096599213";"98190.790031482175";"6199084.7144698845";"63.119302173493089";2016
"15";"0.72440812907947827";"71.114706291632658";"98169.392966365122";"98133.8356132193";"6100893.9244384021";"62.146599261632346";2016
"16";"0.90025460934347656";"88.313427172290119";"98098.278260073494";"98054.121546487353";"6002760.088825183";"61.191288932828677";2016
"17";"1.0577695456770455";"103.6719559731211";"98009.964832901198";"97958.128854914627";"5904705.9672786957";"60.245975777521458";2016
"18";"1.1832185065127203";"115.84453763603581";"97906.29287692807";"97848.370608110054";"5806747.8384237811";"59.309240170323719";2016
"19";"1.2816103313609992";"125.32924890006075";"97790.448339292037";"97727.783714842008";"5708899.4678156711";"58.378906782471972";2016
"20";"1.379670470023346";"134.74568076032716";"97665.119090391978";"97597.746250011813";"5611171.6841008291";"57.45318017692194";2016
"21";"1.4765366481350879";"144.00717064562102";"97530.373409631648";"97458.369824308844";"5513573.9378508171";"56.531865357405906";2016
"22";"1.5431383743237834";"150.28063887932947";"97386.366238986026";"97311.225919546356";"5416115.5680265082";"55.614720799165738";2016
"23";"1.5718905681250297";"152.84448583620573";"97236.0856001067";"97159.663357188605";"5318804.3421069616";"54.699901886024968";2016
"24";"1.573088843872211";"152.72056352381489";"97083.241114270495";"97006.880832508585";"5221644.6787497727";"53.785232330714088";2016
"25";"1.5614655731862768";"151.35367083101585";"96930.520550746674";"96854.843715331168";"5124637.7979172645";"52.869186803080552";2016
"26";"1.5545084085778933";"150.44402868999205";"96779.166879915661";"96703.944865570666";"5027782.954201933";"51.951087370285435";2016
"27";"1.5599571612142011";"150.7366681907518";"96628.72285122567";"96553.354517130298";"4931079.0093363626";"51.031193043175101";2016
"28";"1.5868585196499849";"153.09691433322249";"96477.986183034911";"96401.437725868309";"4834525.6548192324";"50.110142697706472";2016
"29";"1.6310116235705141";"157.10701403639516";"96324.889268701692";"96246.335761683498";"4738124.2170933643";"49.188992098150237";2016
"30";"1.6818162680254192";"161.73654065582232";"96167.782254665304";"96086.913984337385";"4641877.8813316813";"48.268534144203933";2016
"31";"1.7322131096436051";"166.30293099085046";"96006.04571400948";"95922.894248514058";"4545790.9673473435";"47.34900738322991";2016
"32";"1.7856804842269349";"171.13915830096562";"95839.742783018635";"95754.173203868151";"4449868.073098829";"46.430300665281827";2016
"33";"1.8410683741891134";"176.13244053630169";"95668.603624717667";"95580.537404449511";"4354113.8998949612";"45.512464224679029";2016
"34";"1.9012608832453766";"181.55610010692033";"95492.47118418137";"95401.693134127912";"4258533.3624905115";"44.595488101641578";2016
"35";"1.9712080856793113";"187.87764646722178";"95310.915084074455";"95216.976260840835";"4163131.6693563834";"43.679484827986954";2016
"36";"2.0546279376800785";"195.44245023629583";"95123.037437607229";"95025.31621248908";"4067914.6930955425";"42.76476868985344";2016
"37";"2.1519569897652766";"204.28010155468013";"94927.594987370932";"94825.454936593596";"3972889.3768830532";"41.851785852276173";2016
"38";"2.2651864269645587";"214.56596719644091";"94723.314885816246";"94616.031902218034";"3878063.9219464594";"40.940965026627843";2016
"39";"2.3953064332953833";"226.37741428746813";"94508.748918619807";"94395.560211476084";"3783447.8900442412";"40.032779328209251";2016
"40";"2.5403587411165307";"239.51104658422676";"94282.371504332346";"94162.615981040231";"3689052.3298327653";"39.12769981250684";2016
"41";"2.7030864380972761";"254.20598070321356";"94042.860457748116";"93915.757467396499";"3594889.7138517252";"38.22607794311881";2016
"42";"2.8897048765401445";"271.02153220645528";"93788.654477044896";"93653.143710941658";"3500973.9563843287";"37.328331192140134";2016
"43";"3.1032187799182913";"290.20567480792812";"93517.632944838435";"93372.530107434461";"3407320.8126733871";"36.435062622716316";2016
"44";"3.3423919002358646";"311.60259778717813";"93227.427270030501";"93071.625971136906";"3313948.2825659527";"35.546924114587";2016
"45";"3.6042496642420203";"334.8918298777034";"92915.824672243325";"92748.378757304483";"3220876.6565948157";"34.664457512553142";2016
"46";"3.8864625895707499";"359.81233199941596";"92580.932842365626";"92401.026676365917";"3128128.2778375112";"33.788040169822743";2016
"47";"4.189858698865061";"386.39346398944093";"92221.120510366207";"92027.923778371478";"3035727.251161145";"32.917917656616538";2016
"48";"4.5141710565786752";"414.55766682155678";"91834.727046376764";"91627.448212965988";"2943699.3273827736";"32.054315639182967";2016
"49";"4.8610828100423094";"444.40101386211217";"91420.169379555213";"91197.968872624158";"2852071.8791698078";"31.197403139001754";2016
"50";"5.2350711565518999";"476.26462091638678";"90975.768365693104";"90737.636055234907";"2760873.9102971838";"30.347354684594315";2016
"51";"5.6370949299762341";"510.15429372504599";"90499.50374477671";"90244.426597914193";"2670136.274241949";"29.504430010712177";2016
"52";"6.0648318566405983";"545.7702733091013";"89989.349451051661";"89716.464314397104";"2579891.8476440348";"28.668857630172422";2016
"53";"6.5188053164338067";"583.06527946473636";"89443.579177742562";"89152.046538010196";"2490175.3833296378";"27.840739449627272";2016
"54";"7.0024356201159508";"622.24002774310918";"88860.51389827783";"88549.39388440628";"2401023.3367916276";"27.020137870687702";2016
"55";"7.5281356542631412";"664.26969559540805";"88238.273870534715";"87906.139022737014";"2312473.9429072211";"26.207152990097445";2016
"56";"8.0948214305390938";"708.89592575341885";"87574.004174939313";"87219.556212062598";"2224567.8038844843";"25.40214787302234";2016
"57";"8.691449884403962";"754.98373505112443";"86865.108249185898";"86487.616381660337";"2137348.2476724219";"24.605371371219736";2016
"58";"9.3166957306657867";"802.26182942793878";"86110.124514134775";"85708.993599420806";"2050860.6312907618";"23.816718915022793";2016
"59";"9.9826575866719018";"851.59918263225347";"85307.862684706837";"84882.063093390709";"1965151.6376913409";"23.035996634383316";2016
"60";"10.702577378719219";"903.89969524845299";"84456.26350207458";"84004.31365445035";"1880269.5745979501";"22.263234207037389";2016
"61";"11.497747679884336";"960.66399710878693";"83552.363806826121";"83072.031808271728";"1796265.2609434999";"21.49867674715323";2016
"62";"12.38645823795051";"1023.0186404944088";"82591.699809717335";"82080.190489470129";"1713193.2291352281";"20.742922510158365";2016
"63";"13.386049488252684";"1091.8824028227227";"81568.681169222924";"81022.739967811562";"1631113.0386457581";"19.996805333432327";2016
"64";"14.499673573122935";"1166.8873123227054";"80476.798766400199";"79893.355110238845";"1550090.2986779464";"19.261331494775153";2016
"65";"15.703618029574017";"1245.4525554341701";"79309.91145407749";"78687.185176360406";"1470196.9435677077";"18.537367103467137";2016
"66";"17.01398848089466";"1328.1878044687924";"78064.458898643323";"77400.364996408927";"1391509.7583913472";"17.82513807209045";2016
"67";"18.483811754532592";"1418.3787896495028";"76736.271094174532";"76027.081699349772";"1314109.3933949384";"17.125009785557584";2016
