"";"cd_ibge";"I(f0a9 + smf60 == 2)FALSE";"I(f0a9 + smf60 == 2)TRUE";"se.I(f0a9 + smf60 == 2)FALSE";"se.I(f0a9 + smf60 == 2)TRUE"
"3143906";3143906;15661,9940361946;6436,47796047946;309,948985885606;192,731082074551
"3144003";3144003;4518,45559501786;2606,8007743809;156,166133935608;116,204795645731
"3144102";3144102;1145,84050061904;594,485116193363;81,7220722070465;57,5861579617893
"3144201";3144201;282,364876437474;104,040080484652;40,3802329206351;23,705989610325
"3144300";3144300;8107,44647477942;3602,86314939961;220,414371874926;142,294736721607
"3144359";3144359;229,256967695628;92,4573378254403;37,0020401683487;22,1840054875488
"3144375";3144375;685,990600185139;280,104712;65,4162226151726;40,4541001027839
"3144409";3144409;220,220752496446;64,7775199882056;37,3240481539059;19,0903744951603
"3144508";3144508;877,223225450384;372,377432181569;71,2683705115423;45,4110977115815
"3144607";3144607;2146,58474066495;800,398420619043;112,990848951937;66,9249984648793
"3144656";3144656;783,64419223697;478,304444898537;64,7188739756322;49,8514807871478
"3144672";3144672;469,357096989322;261,183628366708;50,4210570826647;37,2193971077017
"3144706";3144706;1074,56241507303;305,153132043607;80,1987512126616;40,4635742479685
"3144805";3144805;7107,34262764711;1532,02657562084;208,945364830222;94,1798281049647
"3144904";3144904;455,609496390297;166,277512114373;50,1165357157386;28,8564720748714
"3145000";3145000;980,496072857227;393,651988681585;78,6032654568855;48,3804245119099
"3145059";3145059;601,358916784164;300,726112252335;57,7188968120719;41,0178908655559
"3145109";3145109;585,351152173345;254,216519988206;57,50506802578;36,5615592120453
"3145208";3145208;1262,86094705301;305,526364705174;88,3646040451412;42,0737189844946
"3145307";3145307;5800,73980195558;3383,98827214408;172,947753119533;129,78596497386
"3145356";3145356;947,288307952822;547,322368173345;69,9568593646906;52,3250678346885
"3145372";3145372;528,193898068344;136,42884007899;56,7765806245645;27,2798020801006
"3145406";3145406;129,648348173345;39,355868;27,6061220386994;15,1908717546303
"3145455";3145455;650,50190442568;312,213547941028;61,677155113281;41,4615489968024
"3145505";3145505;125,128020520035;90,2924805554177;27,8215412789862;23,0509176910562
"3145604";3145604;2258,99155488069;791,357765119059;117,792911349706;67,1032919680271
"3145703";3145703;67,2243;13,840908;20,6136188944142;7,99104137730217
"3145802";3145802;129,83496434669;48,5831401851392;28,7844845889296;16,5327808705542
"3145851";3145851;129,648348149756;32,3887599882056;27,6061220347575;13,4989847144467
"3145877";3145877;941,067664804182;531,501219834879;71,4928782891401;52,7230558230249
"3145901";3145901;1268,50097306596;335,934885248797;90,5264467400178;45,3656067057793
"3146008";3146008;917,23224850467;386,871496102579;74,4474339648551;48,565218615874
"3146107";3146107;6960,55168479793;3123,90863564816;201,995280160968;130,942637152014
"3146206";3146206;531,781143976411;360,796688;53,6599774837938;44,6357783912986
"3146255";3146255;298,372640020018;189,53230807899;40,6843242829451;31,7105974429602
"3146305";3146305;2086,44162647509;1290,19030104472;107,799599975543;83,6640575013624
"3146404";3146404;113,547276323101;76,3582641851392;26,5370588673482;20,8390633200832
"3146503";3146503;519,059932890313;182,845124669791;56,6943184772711;32,5068854049446
"3146552";3146552;999,997776676742;390,365436457493;76,3261381301913;44,5103436277777
"3146602";3146602;4,61363598820565;0;4,61363598817971;0
"3146701";3146701;652,948685686271;228,794867893851;62,1654773187501;34,6854515950436
"3146750";3146750;555,222556807753;374,637595893851;55,8451883342337;45,3452999499687
"3146909";3146909;1356,92729220031;629,04073301291;89,7864093142438;58,8144535010933
"3147006";3147006;8394,41017963436;2944,78291734762;221,239946465092;124,712430500738
"3147105";3147105;8912,27171057665;1888,76260623365;238,337887751813;105,529556252967
"3147204";3147204;1128,13242144216;495,151981386759;82,8203013984243;52,998402387624
"3147303";3147303;1053,10124108368;418,700409028275;78,0187941493516;48,3882689540024
"3147402";3147402;1171,16884428415;656,44262458366;82,3339441752646;59,0519628674041
"3147501";3147501;69,391156;41,616032;19,6399400217926;14,9930989057459
"3147600";3147600;892,370446356062;189,625616114373;74,8875332198515;32,23020732086
"3147709";3147709;915,718551907942;155,070000484652;76,2508231834839;29,9294455849713
"3147808";3147808;18,5478519882057;13,934216;10,8796381356975;9,85297210021061
"3147907";3147907;15057,6942041655;4953,24164704127;306,581211535227;170,120701627359
"3147956";3147956;756,615532945714;420,773956402091;65,5243774430057;47,6340664931577
"3148004";3148004;17042,2989423604;5687,39067373092;326,756735824146;181,937751136111
"3148103";3148103;15239,126726099;5269,6241355093;307,698439246185;176,332462918723
"3148202";3148202;323,980907964617;134,355291988206;43,073484832816;28,5763243177832
"3148301";3148301;615,199824334895;286,418664173345;58,2692520947175;38,1116766415615
"3148400";3148400;546,275208531829;305,153132102579;56,3542344243187;40,4635742546913
"3148509";3148509;820,833203988206;475,950971952823;66,7713404807818;49,5773950898896
"3148608";3148608;1405,43789226878;827,240464087214;86,5920343592596;65,6322532320021
"3148707";3148707;5447,05164510404;3004,47511158799;174,769885849375;126,572062678864
"3148756";3148756;877,990459961047;450,529319882056;67,3915452980814;48,2106417096887
"3148806";3148806;157,236855964617;90,0125559174395;29,2673395031741;20,7767154216225
"3148905";3148905;108,93364;25,421652;26,1329520442322;11,5621132864564
"3149002";3149002;71,7446281497562;41,616032;20,3219536278729;14,9930989057459
"3149101";3149101;808,111992795958;377,270992275924;69,2334760882097;46,7238864449418
"3149150";3149150;942,861288173345;695,425260185139;70,2789885490202;59,8743006424363
"3149200";3149200;115,80744;57,8104119646169;26,4243348939553;17,7736566584546
"3149309";3149309;1041,87330145316;437,052428730724;78,4206797435215;48,9205994811695
"3149408";3149408;129,461731952823;50,8433041615505;26,3751662465422;16,351245151352
"3149507";3149507;55,6435563702785;16,19438;18,8440136352468;9,54524182608013
"3149606";3149606;446,848765130854;150,176440126167;51,3344709113652;27,8354999909025
"3149705";3149705;111,100496;50,8433039882056;25,3719708207286;16,3512450757951
"3149804";3149804;599,751909930382;219,660904543623;59,7495873702405;34,5505278565262
"3149903";3149903;1193,74971749164;360,889996957509;86,7321593072585;45,0064101852465
"3149952";3149952;328,681300448726;177,854258254403;43,7007783442844;30,0412637236349
"3150000";3150000;381,604705477544;279,918096240541;45,8773356991057;39,6243071461256
"3150109";3150109;48,6764483702785;34,6489239646169;17,5087736355332;13,2760332911079
"3150158";3150158;736,087439893851;548,442064114373;65,4275164605418;56,0053831565893
"3150208";3150208;148,102892531829;60,0705759882056;29,1072817773146;17,6049195086327
"3150307";3150307;275,771001965765;134,261984323101;41,4116496748752;27,9889626326192
"3150406";3150406;191,979087952823;173,244620520035;32,6502689898834;29,6855775027139
"3150505";3150505;553,52224093392;280,291328520035;57,654165573421;41,2672112554623
"3150539";3150539;263,905114413631;94,7173904763208;39,3112618012412;22,0490296112884
"3150570";3150570;601,825455976411;298,186024;59,1404421314045;39,8593244819342
"3150604";3150604;516,239924160277;141,042476843136;54,962469614217;27,667157101828
"3150703";3150703;92,5526439646169;97,1662799764113;22,9210585176733;23,3807491298553
"3150802";3150802;1518,79855556699;635,35468431239;90,1971473853227;57,2284874515497
"3150901";3150901;208,266775952823;127,20156834669;34,5017063528375;26,4881010188875
"3151008";3151008;681,003733512927;233,781736287718;64,2270058554166;36,8410158595774
"3151107";3151107;585,724386021167;370,11726815798;58,6492078176538;45,4768000733032
"3151206";3151206;13025,6875068035;5377,59786072426;283,677182741297;176,868105835647
"3151305";3151305;625,453486876097;293,945620760575;61,6711260181529;41,2356726716171
"3151404";3151404;1010,81128154831;395,725536090784;80,2062048602989;47,6260992735543
"3151503";3151503;2408,40075036786;1044,71374081955;123,234125697372;79,6454838004999
"3151602";3151602;544,481585040069;305,806288531829;57,860982231716;43,2419999670412
"3151701";3151701;537,234552149756;330,668092126167;56,5658025150499;42,4757224514136
"3151800";3151800;14598,2989567029;5269,31383633183;302,39080265338;176,41368630313
"3151909";3151909;955,281805552963;555,035941532945;72,855680896262;55,2470515487626
"3152006";3152006;1478,8620679126;679,884037765261;92,2438420380937;61,0443974453517
"3152105";3152105;7427,32430890418;3196,68785256249;209,886103690325;133,88172061339
"3152131";3152131;256,943224240541;152,716528055401;38,689766664329;29,4706239115516
"3152170";3152170;1118,73930591145;618,973688040037;77,1158692721845;55,8351712752263
"3152204";3152204;9436,66065381453;5634,91164454858;228,207063134157;171,492491542405
"3152303";3152303;1122,0258555872;621,887008063625;79,4125034521684;57,8287340266917
"3152402";3152402;1176,45640814262;748,435420260559;78,9263252365721;61,7495223598023
"3152501";3152501;8029,87329557929;3237,3989193451;223,099199045549;137,045560699062
"3152600";3152600;428,674145942177;129,648348531829;51,4760069022173;27,6061221301732
"3152709";3152709;363,803316681585;74,1914087287626;47,4570866414948;21,7591508924326
"3152808";3152808;1248,83342436901;379,624465560104;87,6244502875104;47,0146170511893
"3152907";3152907;792,570771096619;273,324220843136;70,2478856699582;40,6748961781282
"3153004";3153004;78,6184279882056;67,2242999882056;20,6953319854105;20,6136188917745
"3153103";3153103;640,528168;342,342144;59,1246362761745;43,6718128226373
"3153202";3153202;134,355292;78,618428;28,5763243196872;20,6953319880397
"3153301";3153301;465,76985134073;170,984456043607;53,7258720770775;29,7859675582531
"3153400";3153400;1338,56605386784;784,950505107265;89,4971869071329;68,2178160851186
"3153509";3153509;867,716028213381;409,193211972841;70,2634919092798;46,8955295326815
"3153608";3153608;697,291422773518;317,200416969303;65,1875362248797;43,2809294046893
"3153707";3153707;141,322400323101;80,9719005436234;29,4133376382643;21,3436470453127
"3153806";3153806;67,2243003466898;46,3229761615505;20,6136190142807;16,7123443806444
"3153905";3153905;301,186989151396;67,2230787180022;42,9944382598734;20,6132568552257
"3154002";3154002;1268,14851103051;670,563457521151;85,1985235774108;60,4205219594026
"3154101";3154101;613,499508090784;402,03948791744;60,0051977168353;45,6531387184304
"3154150";3154150;261,276936126167;187,178835952823;37,6630823603764;31,2779182396132
"3154200";3154200;741,820774044756;208,266776646202;68,5618423709847;34,5017064960625
"3154309";3154309;1371,98119998821;518,686699988206;92,50577275982;55,5098997148682
"3154408";3154408;330,948016;196,592724;43,6332409019007;32,974586529562
"3154457";3154457;729,027025257021;452,602867913869;64,7997581014963;47,4536144788864
"3154507";3154507;1100,93791570979;744,568248339549;78,0662357926924;63,6986660532603
"3154606";3154606;33573,1887915501;12378,5671124818;443,226816458167;260,585041202368
"3154705";3154705;83,3253719882056;43,969504;21,9728410139123;15,8760114917265
"3154804";3154804;363,983382154007;57,9026096508806;48,151248350706;18,6846011412641
"3154903";3154903;1336,11927488432;777,983397024705;89,1587114807636;67,8612127294598
"3155009";3155009;169,190832496446;41,616032;32,5468217577071;14,9930989057459
"3155108";3155108;869,789577336011;404,766192551847;69,7462226330899;47,3746603697327
"3155207";3155207;420,680648;332,648331988206;47,284036078873;41,2133833575892
"3155306";3155306;62,516135;13,840575;19,2457327334584;7,99084912000949
"3155405";3155405;534,414540134391;207,800235976411;54,8298953356774;32,0038497190625
"3155504";3155504;507,38588042568;307,786528681585;55,7782302172442;42,0026983143262
"3155603";3155603;5489,57988741396;2911,45508886789;176,167467603046;125,095084036062
"3155702";3155702;983,056928228746;564,356519941028;73,9514518785141;55,9286913447043
"3155801";3155801;1244,59301695751;518,033543941028;88,2591063752975;53,3739601336681
"3155900";3155900;439,508423882056;351,47610869338;49,5358310962572;43,7786005135406
"3156007";3156007;1163,45527249753;517,473696248765;80,4025310234534;51,4726575119909
"3156106";3156106;463,32306858723;173,52454450824;53,1600694992907;31,3194243896882
"3156205";3156205;34,648924;30,1285959764113;13,2760333034039;13,7183126823905
"3156304";3156304;381,884628334895;148,102892531829;46,9510659319879;29,1072817773146
"3156403";3156403;46,2296681733449;50,843304;15,6868781430217;16,3512450791229
"3156452";3156452;405,326040472857;124,754787964617;49,4338321902471;25,3207621035161
"3156502";3156502;616,620216465717;438,948575925664;55,5906036667596;47,4810835290839
"3156601";3156601;1165,90205291856;661,616109383189;80,7777120590346;60,8913531351035
"3156700";3156700;9469,58112750557;4458,43396140531;236,35771918101;158,759814689376
"3156809";3156809;1490,25619442326;394,88576391744;92,2619057568506;44,3759768999065
"3156908";3156908;1473,94773609308;493,078432819547;95,8714764661597;53,6772887672943
"3157005";3157005;7507,28106509652;3394,65864749131;207,253141302277;134,52184754322
"3157104";3157104;768,009660866724;386,031723952823;65,5499711350112;45,3824022438145
"3157203";3157203;1254,58752461082;510,693203893851;85,4087211759916;51,6464101380653
"3157252";3157252;328,128004866724;168,630984137962;41,3580172485044;29,324902895416
"3157278";3157278;60,0705759764113;57,8104121497562;17,6049195055419;17,7736567310259
"3157302";3157302;425,574208898537;189,625616205158;48,5461968021601;32,230207347373
"3157336";3157336;224,74108069338;127,294876705174;37,1637357480335;27,1080023149582
"3157377";3157377;518,873317351376;263,630408472857;56,1052347849779;38,0231657636604
"3157401";3157401;326,241071988206;143,30264;43,0041140148858;27,5590528018267
"3157500";3157500;386,031723952823;318,994039964617;45,3824022438147;41,2449559979054
"3157609";3157609;110,913880137962;71,6513199528226;24,0268250016623;19,4873675485878
"3157658";3157658;409,379828213382;295,925860528259;47,5987303661543;39,934156585638
"3157708";3157708;747,668184126167;409,566444161551;65,9588013991159;48,2916925404538
"3157807";3157807;22089,5351333608;10099,7256571484;360,158851452654;237,370003286708
"3157906";3157906;1389,33682067444;781,104104560071;86,2574770212441;63,9908921925627
"3158003";3158003;1012,04505745395;254,216520055401;77,8562466384621;36,5615592324408
"3158102";3158102;361,076612137962;150,456363976411;45,7386642596485;29,5717416982232
"3158201";3158201;1384,53656924523;700,038895834879;85,7475111942577;60,0517194810191
"3158300";3158300;602,012074356062;300,819420831341;59,6995835249085;41,4209080663725
"3158409";3158409;243,382240484652;87,9390079646169;39,1500063576581;22,4519567295179
"3158508";3158508;434,33494007899;258,643539929234;47,256459501018;35,9385813505348
"3158607";3158607;132,001820161551;39,355868;28,0954115697951;15,1908717546304
"3158706";3158706;134,355292149756;62,3307401379618;28,5763243591111;17,4345490132542
"3158805";3158805;386,591571858468;247,43602807899;47,5279684160665;36,8057074472804
"3158904";3158904;323,794292173345;161,850491976411;42,2951134045191;29,6287171084513
"3158953";3158953;1106,08897481761;622,340779598301;79,4651377701176;59,2464778603103
"3159001";3159001;203,653139941028;78,5251199764113;34,1918790434348;19,8764298848381
"3159100";3159100;127,108260264129;60,0705759646169;25,8533403239969;17,6049195024512
"3159209";3159209;418,793716264129;226,907936334895;48,73036813844;36,6326125984731
"3159308";3159308;435,268020610819;266,170496334895;50,6499269590019;39,2359909247871
"3159357";3159357;534,601156819547;214,953960137962;55,4325338392522;33,7525064718658
"3159407";3159407;115,714132;41,616032;25,7880046314675;14,9930989057459
"3159506";3159506;430,187844728763;263,630407988206;48,7648813958128;38,0231656704848
"3159605";3159605;1306,45721829709;330,948015893851;89,0354307159576;43,633240890679
"3159704";3159704;270,970747988206;87,939008;40,3384911765836;22,4519567367883
"3159803";3159803;1940,46404979115;729,680183758186;111,093572049328;66,5700958764895
"3159902";3159902;1571,88125034178;784,483965399637;95,9169351225346;66,989176783323
"3160009";3160009;60,163884;34,6489241733449;18,5245106951929;13,276033396463
"3160108";3160108;335,841576878519;122,587932173345;44,9979336121979;26,0832389466745
"3160207";3160207;699,271662241689;293,759004472857;64,3721129139238;40,4219272279296
"3160306";3160306;1376,61560891033;639,875012090784;88,1772861258169;57,1240184304029
"3160405";3160405;2354,36420708712;648,148433004686;120,802939152284;61,4558420787682
"3160454";3160454;842,014452894967;517,940236122597;68,5832356847222;53,0618076525816
"3160504";3160504;41,6160319528226;46,229667964617;14,993098891229;15,6868780538586
"3160603";3160603;254,776368149756;106,393552358484;39,1930243679123;24,274024767103
"3160702";3160702;5420,63534529025;2456,9914521111;175,639456203648;114,823716311374
"3160801";3160801;254,776368543623;154,976692358484;39,1930244365046;29,3691577846222
"3160900";3160900;136,708764323101;37,0023959882056;29,0492764866537;14,2656170455526
"3160959";3160959;508,712963952823;314,380404173345;52,6592503028523;40,9861513483191
"3161007";3161007;1556,99318464493;520,200399984635;97,8475786970949;53,0054996605126
"3161056";3161056;407,119664390297;245,17586407899;47,6614194645032;36,8867307130092
"3161106";3161106;11402,1665965702;7033,97696064404;250,615481324391;190,488382343754
"3161205";3161205;330,854709024705;263,72371615798;43,250843791042;38,4575790450448
"3161304";3161304;155,443232370278;48,4898319882056;32,0728676457232;15,4954358536686
"3161403";3161403;264,00364050824;106,393552185139;39,7323313640381;24,2740247162082
"3161502";3161502;370,023960334895;226,534703976411;45,1100334489389;34,7714141722506
"3161601";3161601;599,845216;215,140576;60,0269717356669;34,7229063498138
"3161650";3161650;152,716527976411;96,9796639764113;29,4706238844018;21,9137134496879
"3161700";3161700;574,516873989354;282,364876890313;59,1846074110132;40,3802329939467
"3161809";3161809;631,860743882056;265,797263941028;60,4360141775597;37,5042125646232
"3161908";3161908;1655,09254773332;405,13942477237;102,238185394541;48,7571054228528
"3162005";3162005;1864,87301998336;777,236933926812;106,631749124943;65,8737518292866
"3162104";3162104;2130,69105309547;1138,03362011437;109,41768539935;79,5673371939112
"3162203";3162203;473,01688120162;132,095127964617;55,0878744360068;28,6805933740486
"3162252";3162252;474,250655929234;256,383375941028;51,6065450599186;36,0215560251333
"3162302";3162302;50,9366119764113;37,0023959764113;17,3374601135128;14,2656170417382
"3162401";3162401;5174,66595529399;3181,08083183951;170,00243851252;130,768565941682
"3162450";3162450;559,46296;307,226679988206;54,836731965576;39,5585792188697
"3162500";3162500;7732,14201804531;3551,97211461464;215,386981102331;142,824163438851
"3162559";3162559;920,446263851327;605,599319563609;71,1711560603619;56,7437453808505
"3162575";3162575;551,448693166237;191,885780102579;58,278845335844;32,1374515868556
"3162609";3162609;264,278790194323;67,0362404763208;40,9667211187308;18,9329815299678
"3162658";3162658;659,169327988206;247,156104;60,3927299619886;35,4258002221205
"3162708";3162708;5200,2536471566;2680,17568704326;172,928433693403;121,142134418044
"3162807";3162807;1401,94395367913;672,45038823697;88,7445750596223;59,2601847036711
"3162906";3162906;1326,33215439967;664,06288842568;87,791759753872;61,3859258323875
"3162922";3162922;740,032376468489;335,461460867578;63,7910910857591;43,4953168758763
"3162948";3162948;465,956465063658;64,77752;54,3407555003893;19,0903744980106
"3162955";3162955;240,463812079843;127,19890382544;36,1395980122202;26,4875678664782
"3163003";3163003;441,581972;173,24462;48,7993665531096;29,6855773778662
"3163102";3163102;83,3253719882056;55,6435561851392;21,9728410139123;18,8440135667975
"3163201";3163201;124,941404520035;37,0023961615505;26,6005560137262;14,2656171321562
"3163300";3163300;381,60470570986;152,716528913902;45,8773357319609;29,4706241050782
"3163409";3163409;194,421981889951;138,686006216697;33,5629998197932;27,1695906224915
"3163508";3163508;712,086179988206;409,099904;61,9849530969426;46,539944887271
"3163607";3163607;131,815204287718;94,8128083584841;26,88686627072;22,7904594206152
"3163706";3163706;2019,10324915782;787,117361915018;109,390682098067;67,9299071451258
"3163805";3163805;587,518008469287;455,702804216952;57,1632385420588;50,446916233205
"3163904";3163904;359,096373642664;136,335531929234;46,8793089339204;26,6638953006203
"3164001";3164001;407,306280461063;224,367848323101;48,3534832809496;35,3305277368682
"3164100";3164100;508,89958050467;311,840315858468;53,2864433052142;39,8266628228039
"3164209";3164209;600,705760016448;380,858239705141;55,6677809578806;42,8828182093868
"3164308";3164308;111,100496137962;97,1662801733449;25,3719708629873;23,3807491873492
"3164407";3164407;127,201567976411;50,843304;26,4881009214985;16,3512450791229
"3164431";3164431;175,971324669791;83,2320641497562;32,2704900364136;21,2033357008178
"3164472";3164472;568,970156275924;436,501795882056;56,1185999611663;46,8399062248448
"3164506";3164506;832,413948102579;304,966516185139;67,2919971501444;39,6339797692302
"3164605";3164605;74,1914081851392;0;21,7591507170977;0
"3164704";3164704;5663,94208354848;2474,05911656443;184,180924042765;118,28684083953
"3164803";3164803;106,580169063658;23,0681799764113;25,6061882449204;10,3163763851777
"3164902";3164902;6,967108;20,9013241851392;6,96710799985087;12,0673691642732
"3165008";3165008;857,254984416183;136,52214850824;72,5661613348131;27,8821070540722
"3165107";3165107;196,592724252335;138,782312149756;32,9745865912912;27,7748400042147
"3165206";3165206;602,105381721654;256,756608484652;59,9771992941375;37,8212841399415
"3165305";3165305;621,11977440324;229,448024681585;62,303468820318;37,8899776885549
"3165404";3165404;370,490500287718;238,208756358484;46,9152028816795;36,2228478691298
"3165503";3165503;520,573632807753;342,062220402091;54,2446289718063;42,5153446904995
"3165537";3165537;424,146045565816;80,9702346508806;51,5909765664521;21,34322569607
"3165552";3165552;1197,07780791852;725,647163528226;79,2164693071849;61,6951588180136
"3165560";3165560;80,9719;41,616032;21,3436468665649;14,9930989057459
"3165578";3165578;312,213547941028;212,507179988206;41,4615489968023;32,8443870813426
"3165602";3165602;111,100496358484;30,035288;25,3719709202578;12,4486059519357
"3165701";3165701;527,540741257021;251,863048228746;54,6901340914962;36,1869341126663
"3165800";3165800;43,9695039882056;4,613636;15,8760114882991;4,61363599997404
"3165909";3165909;575,937264654426;316,827184449269;56,5493356489066;41,7174049358164
"3166006";3166006;598,818829080106;161,66387642568;56,9014187696507;28,4853001307721
"3166105";3166105;0;6,967108;0;6,96710799985087
"3166204";3166204;659,169329021134;377,084376701604;60,3927300985866;46,0073159047515
"3166303";3166303;518,500084748781;208,080160334895;54,9081104497943;33,5249043067315
"3166402";3166402;34,7422323584841;0;14,4733333100503;0
"3166501";3166501;476,604129142648;247,34271991744;51,8699097713366;36,3515589643691
"3166600";3166600;23,1614881851392;4,61363598820565;11,8174421579655;4,61363598817971
"3166709";3166709;986,530097571898;335,001804126167;76,7773080528904;41,5426995018167
"3166808";3166808;701,158592918555;453,349332469287;63,2842697309075;50,1760819719974
"3166907";3166907;201,48628391744;139,06223634669;34,7603136162702;29,5146505655436
"3166956";3166956;478,957600701603;388,385196216952;52,1319436461914;45,6816704668516
"3167004";3167004;62,4240481497562;30,0352881851392;18,3626742150304;12,4486060555515
"3167103";3167103;1212,87818865315;529,707597879635;83,8854359951088;54,3305999840803
"3167202";3167202;20646,9936033064;7020,24174971632;354,255246394645;199,713988182739
"3167301";3167301;101,779916137962;25,421652;23,8315732169211;11,5621132864564
"3167400";3167400;129,648348161551;60,1638839764113;27,6061220367285;18,5245106893182
"3167509";3167509;113,36066;69,2978479882056;25,2540472797951;18,775061671122
"3167608";3167608;1257,14838437959;818,293117080106;81,1479620970274;66,0659807078805
"3167707";3167707;178,134516498695;122,398541;31,6567576423922;24,776190171031
"3167806";3167806;252,422896657996;129,461732126167;38,8437865594656;26,3751662933822
"3167905";3167905;85,6788439882056;41,6160319882056;22,5845125767609;14,9930989021167
"3168002";3168002;5656,81607749622;2543,20772095644;178,728200654884;113,704427189328
"3168051";3168051;381,977936134391;201,392976114373;47,3035602920468;34,2790772165436
"3168101";3168101;108,747024161551;43,9695039764113;24,829067601998;15,8760114848717
"3168200";3168200;60,2571921851392;25,421652;19,4005619638187;11,5621132864564
"3168309";3168309;55,549138;9,22704982544028;17,9404628222169;6,52450518172168
"3168408";3168408;1427,17898822875;794,945012149756;89,1220495448153;64,4876917270436
"3168507";3168507;694,471409603711;349,309253142648;63,6870745617142;44,223992678717
"3168606";3168606;18143,0355102226;8933,21724226708;319,759379298549;219,347151130045
"3168705";3168705;5657,38498143848;2343,77571923859;182,306385298042;114,147025667672
"3168804";3168804;171,357688161551;108,653715952823;31,9390196568265;24,150741224634
"3168903";3168903;472,45703285493;198,946195952823;53,2478044955635;33,3852829323297
"3169000";3169000;976,836287045871;384,144792205158;75,4061491253247;46,8874287065541
"3169059";3169059;108,840331988206;55,4569401733449;25,4893485409398;16,989650790794
"3169109";3169109;171,264380149756;53,1034679646169;31,4145937190922;16,1676707251323
"3169208";3169208;507,385882887891;182,845124843136;55,7782305302075;32,5068854429485
"3169307";3169307;9530,43929474845;4142,78906532507;236,214600567699;150,89915159716
"3169356";3169356;2969,17002114265;712,366104311307;136,584327136832;62,7838103992249
"3169406";3169406;7750,98795809334;2669,04735429821;214,998195229905;122,594047293894
"3169505";3169505;393,09214;261,463551988206;46,2744003484189;38,5351304937905
"3169604";3169604;1698,0356574268;1132,37282465443;101,681062915016;82,1436425005685
"3169703";3169703;1163,45527498333;614,826593777056;80,4025312418671;57,1175024624751
"3169802";3169802;203,746448681585;113,453968311307;34,6743258450578;25,9034978507333
"3169901";3169901;9320,19108027102;3871,65563644486;234,254606697968;146,72738734537
"3170008";3170008;797,485099843103;527,540740216952;65,2101269648034;54,6901339559805
"3170057";3170057;279,824788646202;242,822392090784;39,2028247845477;36,5154409929535
"3170107";3170107;34237,2932308096;9951,65660163079;472,32486032205;248,075625801907
"3170206";3170206;47269,9331963008;11324,3642417072;553,043328000724;259,990554928149
"3170305";3170305;423,687276610819;189,625615905645;49,9560001457819;32,2302072774655
"3170404";3170404;10175,5097741779;4597,08611975567;247,597067154174;163,147211070967
"3170438";3170438;120,421076370278;92,5526443348954;26,824050808516;22,9210586302197
"3170479";3170479;715,932582982246;219,754212866724;66,3398168337367;35,0280351418049
"3170503";3170503;562,749513178031;240,562228126167;58,0220690908822;36,5971065177452
"3170529";3170529;877,990459984635;482,824771905645;67,3915452996956;49,7315364118948
"3170578";3170578;372,743336912325;120,325325324135;46,8506345007323;26,1969213495034
"3170602";3170602;97,2595885436234;27,7751239882056;24,0807751962833;12,6861062024631
"3170651";3170651;548,162139925663;342,062220043607;55,1083513319301;42,5153446311084
"3170701";3170701;9957,43473918858;2896,97506915356;253,337945341762;131,461882223445
"3170750";3170750;340,361904531829;122,587932323101;44,8650345084357;26,0832389898667
"3170800";3170800;4992,05358714784;2523,79961860833;167,836918599031;115,947187790407
"3170909";3170909;2129,01150983711;1143,88103203647;106,649902016012;77,3355823224911
"3171006";3171006;1139,06000993861;636,474381268816;81,8316907001316;60,6117954343415
"3171030";3171030;1205,91107992082;542,895347795926;83,5957416461173;52,7549247672608
"3171071";3171071;599,192061327787;327,941387984635;58,0574555914355;40,546727370193
"3171105";3171105;32,3887599882056;0;13,4989847144467;0
"3171154";3171154;501,839164678015;235,761975870262;52,5137078729507;35,3781984306046
"3171204";3171204;10710,7023238208;4303,35236585065;254,114604542504;156,635022278727
"3171303";3171303;7988,20191490592;3830,90791757877;215,552514379501;146,542230766774
"3171402";3171402;92,5526441615505;67,0376841615505;22,9210585763204;18,9333747329552
"3171501";3171501;420,960572181569;238,022139952823;48,3265219161897;35,2937130286279
"3171600";3171600;1475,85544025214;857,462368635491;90,8246273302246;67,2974210043412
"3171709";3171709;457,96296885136;177,858256252335;50,3876900116534;30,0419211861457
"3171808";3171808;754,44867728061;228,981484149756;65,8228078125334;35,6304516272143
"3171907";3171907;543,361888284148;457,589736516464;54,3065652040465;49,051222930271
"3172004";3172004;1557,20056999758;779,217172610819;94,0066135413494;65,0669254749255
"3172103";3172103;502,585628437474;196,499416878519;54,9862080917672;32,4668923284828
"3172202";3172202;57,7171039646169;18,4545439882056;16,8130474609857;9,22725366470455
"3200102";3200102;4984,85742308843;2335,73271963212;168,355570565911;110,884001793486
"3200136";3200136;843,818058354771;397,150939064313;67,3176703322166;44,3091886262397
"3200169";3200169;1427,75485198067;721,415215419083;90,2344665664018;62,5939364381083
"3200201";3200201;1344,14881304498;676,792478128625;86,9486492092948;58,595710465497
"3200300";3200300;587,89774745818;360,894104906475;58,3147050255509;45,0069024957798
"3200359";3200359;694,01278179951;235,76479349328;62,3699282314232;35,3786070041374
"3200409";3200409;1390,07703635477;562,569039354771;92,2478648001238;57,4472048800864
"3200508";3200508;959,511226571913;425,672361503164;77,4583708229042;48,8877255160687
"3200607";3200607;11035,4954594496;4059,54764215821;256,566569553328;149,94086801789
"3200706";3200706;634,500963596689;173,526509744642;61,4777477249393;31,3197650451708
"3200805";3200805;2074,95566853914;867,352795150285;111,300599715447;69,3121085716352
